TradeDate;Symbol;SecurityName;IsStock;Market;Last;LogReturnLast;SharesIssued
18.10.2018 00:00;NRC;NRC Group;1;OSE;84.4000;0.00237248035363;44026270
19.10.2018 00:00;NRC;NRC Group;1;OSE;84.0000;-0.0047506027585982;44026270
22.10.2018 00:00;NRC;NRC Group;1;OSE;84.4000;0.0047506027585982;44026270
23.10.2018 00:00;NRC;NRC Group;1;OSE;81.6000;-0.033738139631851;44026270
24.10.2018 00:00;NRC;NRC Group;1;OSE;81.4000;-0.002453988961566;44026270
25.10.2018 00:00;NRC;NRC Group;1;OSE;81.8000;0.0049019706002067;44026270
26.10.2018 00:00;NRC;NRC Group;1;OSE;81.2000;-0.0073619964410696;44026270
29.10.2018 00:00;NRC;NRC Group;1;OSE;80.6000;-0.0074165976550491;44026270
30.10.2018 00:00;NRC;NRC Group;1;OSE;80.8000;0.002478316014467;44026270
31.10.2018 00:00;NRC;NRC Group;1;OSE;80.0000;-0.0099503308531688;44026270
01.11.2018 00:00;NRC;NRC Group;1;OSE;78.0000;-0.02531780798429;44026270
02.11.2018 00:00;NRC;NRC Group;1;OSE;78.8000;0.010204170174242;44026270
05.11.2018 00:00;NRC;NRC Group;1;OSE;77.6000;-0.01534556967466;44026270
06.11.2018 00:00;NRC;NRC Group;1;OSE;76.0000;-0.020834086902842;44026270
07.11.2018 00:00;NRC;NRC Group;1;OSE;76.0000;0;44026270
08.11.2018 00:00;NRC;NRC Group;1;OSE;78.0000;0.025975486403261;44026270
09.11.2018 00:00;NRC;NRC Group;1;OSE;76.4000;-0.020726130517117;44026270
12.11.2018 00:00;NRC;NRC Group;1;OSE;77.8000;0.018158735011871;44026270
13.11.2018 00:00;NRC;NRC Group;1;OSE;76.6000;-0.015544354437801;44026270
14.11.2018 00:00;NRC;NRC Group;1;OSE;75.8000;-0.010498784098219;44026270
15.11.2018 00:00;NRC;NRC Group;1;OSE;74.0000;-0.024033199444156;44026270
16.11.2018 00:00;NRC;NRC Group;1;OSE;74.0000;0;44026270
19.11.2018 00:00;NRC;NRC Group;1;OSE;73.6000;-0.0054200674693394;44026270
20.11.2018 00:00;NRC;NRC Group;1;OSE;73.6000;0;44026270
21.11.2018 00:00;NRC;NRC Group;1;OSE;74.0000;0.0054200674693394;44026270
22.11.2018 00:00;NRC;NRC Group;1;OSE;73.8000;-0.0027063615977436;44026270
23.11.2018 00:00;NRC;NRC Group;1;OSE;74.6000;0.010781775603289;44026270
26.11.2018 00:00;NRC;NRC Group;1;OSE;73.0000;-0.021681066061324;44026270
27.11.2018 00:00;NRC;NRC Group;1;OSE;72.0000;-0.013793322132336;44026270
28.11.2018 00:00;NRC;NRC Group;1;OSE;72.6000;0.0082988028146946;44026270
29.11.2018 00:00;NRC;NRC Group;1;OSE;74.0000;0.01910017137342;44026270
30.11.2018 00:00;NRC;NRC Group;1;OSE;73.0000;-0.013605652055779;44026270
03.12.2018 00:00;NRC;NRC Group;1;OSE;73.2000;0.0027359798188753;44026270
04.12.2018 00:00;NRC;NRC Group;1;OSE;72.6000;-0.0082304991365163;44026270
05.12.2018 00:00;NRC;NRC Group;1;OSE;71.0000;-0.022285044789434;44026270
06.12.2018 00:00;NRC;NRC Group;1;OSE;70.0000;-0.014184634991956;44026270
07.12.2018 00:00;NRC;NRC Group;1;OSE;69.6000;-0.0057306747089854;44026270
10.12.2018 00:00;NRC;NRC Group;1;OSE;69.0000;-0.0086580627431143;44026270
11.12.2018 00:00;NRC;NRC Group;1;OSE;69.4000;0.0057803629154991;44026270
12.12.2018 00:00;NRC;NRC Group;1;OSE;71.4000;0.02841100183278;44026270
13.12.2018 00:00;NRC;NRC Group;1;OSE;70.0000;-0.01980262729618;44026270
14.12.2018 00:00;NRC;NRC Group;1;OSE;69.2000;-0.011494379425735;44026270
17.12.2018 00:00;NRC;NRC Group;1;OSE;68.2000;-0.014556297774208;44026270
18.12.2018 00:00;NRC;NRC Group;1;OSE;67.4000;-0.011799546931155;44026270
19.12.2018 00:00;NRC;NRC Group;1;OSE;68.6000;0.017647516813579;44026270
20.12.2018 00:00;NRC;NRC Group;1;OSE;69.0000;0.0058139698654198;44026270
21.12.2018 00:00;NRC;NRC Group;1;OSE;69.0000;0;44026270
27.12.2018 00:00;NRC;NRC Group;1;OSE;68.8000;-0.0029027596579621;44026270
28.12.2018 00:00;NRC;NRC Group;1;OSE;71.0000;0.031476132102018;44026270
02.07.2018 00:00;BEL;Belships;1;OSE;mai.00;0.014706147389695;47352000
03.07.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.014706147389695;47352000
04.07.2018 00:00;BEL;Belships;1;OSE;mai.00;0.011049836186585;47352000
05.07.2018 00:00;BEL;Belships;1;OSE;mai.00;0;47352000
06.07.2018 00:00;BEL;Belships;1;OSE;mai.00;0.0072993024816117;47352000
09.07.2018 00:00;BEL;Belships;1;OSE;mai.00;0.0072464085207671;47352000
10.07.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.010889399799268;47352000
11.07.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.014706147389695;47352000
12.07.2018 00:00;BEL;Belships;1;OSE;mai.00;0.014706147389695;47352000
13.07.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.0036563112031107;47352000
16.07.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.011049836186585;47352000
17.07.2018 00:00;BEL;Belships;1;OSE;mai.00;0.018349138668196;47352000
18.07.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.01465227678687;47352000
19.07.2018 00:00;BEL;Belships;1;OSE;mai.00;0.01465227678687;47352000
20.07.2018 00:00;BEL;Belships;1;OSE;mai.00;0;47352000
23.07.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.0072993024816117;47352000
24.07.2018 00:00;BEL;Belships;1;OSE;mai.00;0.014545711002379;47352000
25.07.2018 00:00;BEL;Belships;1;OSE;mai.00;0.010772096981911;47352000
26.07.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.018018505502678;47352000
27.07.2018 00:00;BEL;Belships;1;OSE;;;47352000
30.07.2018 00:00;BEL;Belships;1;OSE;mai.00;;47352000
31.07.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.022059718064732;47352000
01.08.2018 00:00;BEL;Belships;1;OSE;;;47352000
02.08.2018 00:00;BEL;Belships;1;OSE;mai.00;;47352000
03.08.2018 00:00;BEL;Belships;1;OSE;;;47352000
06.08.2018 00:00;BEL;Belships;1;OSE;mai.00;;47352000
07.08.2018 00:00;BEL;Belships;1;OSE;;;47352000
08.08.2018 00:00;BEL;Belships;1;OSE;mai.00;;47352000
09.08.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.024868066578014;47352000
10.08.2018 00:00;BEL;Belships;1;OSE;;;47352000
13.08.2018 00:00;BEL;Belships;1;OSE;mai.00;;47352000
14.08.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.0037105793965357;47352000
15.08.2018 00:00;BEL;Belships;1;OSE;;;47352000
16.08.2018 00:00;BEL;Belships;1;OSE;;;47352000
17.08.2018 00:00;BEL;Belships;1;OSE;mai.00;;47352000
20.08.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.003696861881326;47352000
21.08.2018 00:00;BEL;Belships;1;OSE;mai.00;0;47352000
22.08.2018 00:00;BEL;Belships;1;OSE;mai.00;0;47352000
23.08.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.037740327982847;47352000
24.08.2018 00:00;BEL;Belships;1;OSE;mai.00;0.019048194970694;47352000
27.08.2018 00:00;BEL;Belships;1;OSE;mai.00;0.022388994893479;47352000
28.08.2018 00:00;BEL;Belships;1;OSE;mai.00;0.01465227678687;47352000
29.08.2018 00:00;BEL;Belships;1;OSE;mai.00;0;47352000
30.08.2018 00:00;BEL;Belships;1;OSE;;;47352000
31.08.2018 00:00;BEL;Belships;1;OSE;mai.00;;47352000
03.09.2018 00:00;BEL;Belships;1;OSE;mai.00;0;47352000
04.09.2018 00:00;BEL;Belships;1;OSE;mai.00;0.0036297680505786;47352000
05.09.2018 00:00;BEL;Belships;1;OSE;;;47352000
06.09.2018 00:00;BEL;Belships;1;OSE;mai.00;;47352000
07.09.2018 00:00;BEL;Belships;1;OSE;;;47352000
10.09.2018 00:00;BEL;Belships;1;OSE;mai.00;;47352000
